,censustract,state,county,urban,pop2010,ohu2010,groupquartersflag,numgqtrs,pctgqtrs,lilatracts_1and10,lilatracts_halfand10,lilatracts_1and20,lilatracts_vehicle,hunvflag,lowincometracts,povertyrate,medianfamilyincome,la1and10,lahalfand10,la1and20,latracts_half,latracts1,latracts10,latracts20,latractsvehicle_20,lapop1_10,lapop05_10,lapop1_20,lalowi1_10,lalowi05_10,lalowi1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,tractlowi,tractkids,tractseniors,tractwhite,tractblack,tractasian,tractnhopi,tractaian,tractomultir,tracthispanic,tracthunv,tractsnap
13981,11001008200,District of Columbia,District of Columbia,1,2918,1522,0,237.0,8.12200137080192,0,0,0,0,0,0,6.893039049235989,171042.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,244.0,265.0,2515.0,156.0,116.0,1.0,12.0,118.0,134.0,337.0,0.0
13982,11001008301,District of Columbia,District of Columbia,1,2279,1072,0,79.0,3.466432645897324,0,0,0,0,0,0,4.83449477351916,208750.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,240.0,119.0,1743.0,383.0,67.0,1.0,5.0,80.0,80.0,229.0,28.0
13983,11001008302,District of Columbia,District of Columbia,1,2206,966,0,132.0,5.983680870353581,0,0,0,0,0,0,2.68796260225945,185556.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,266.0,227.0,1553.0,490.0,66.0,2.0,12.0,83.0,94.0,222.0,0.0
13984,11001008402,District of Columbia,District of Columbia,1,2149,1174,0,16.0,0.7445323406235459,0,0,0,0,0,0,10.3355704697987,156434.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.0,229.0,316.0,1156.0,846.0,51.0,4.0,7.0,85.0,99.0,439.0,136.0
13985,11001008410,District of Columbia,District of Columbia,1,1489,604,0,2.0,0.1343183344526528,0,0,0,0,0,0,8.19453697534977,192361.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,257.0,143.0,451.0,958.0,24.0,3.0,4.0,49.0,71.0,114.0,44.0
13986,11001008701,District of Columbia,District of Columbia,1,2407,873,0,114.0,4.736186123805567,0,0,0,0,0,0,5.962732919254661,143519.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,429.0,218.0,384.0,1888.0,38.0,3.0,4.0,90.0,114.0,216.0,75.0
13987,11001008702,District of Columbia,District of Columbia,1,1599,713,0,29.0,1.813633520950594,0,0,0,0,0,1,17.9570592062459,81827.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.0,274.0,149.0,221.0,1280.0,16.0,1.0,6.0,75.0,103.0,664.0,166.0
13988,11001008802,District of Columbia,District of Columbia,1,4119,1746,0,8.0,0.194221898519058,0,0,0,0,0,1,17.0505871725384,71898.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.0,818.0,595.0,308.0,3607.0,35.0,4.0,29.0,136.0,172.0,668.0,300.0
13989,11001008803,District of Columbia,District of Columbia,1,2037,442,0,1050.0,51.546391752577314,0,0,0,0,0,1,43.4782608695652,29286.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.0,328.0,77.0,694.0,1143.0,54.0,5.0,9.0,132.0,167.0,313.0,222.0
13990,11001008804,District of Columbia,District of Columbia,1,2412,1096,0,1.0,0.0414593698175787,0,0,0,0,0,1,15.946137491140998,47292.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.0,529.0,223.0,106.0,2183.0,3.0,0.0,7.0,113.0,130.0,516.0,348.0
13991,11001008903,District of Columbia,District of Columbia,1,2633,1150,0,0.0,0.0,0,0,0,0,0,1,26.361460203471,26352.0,0,0,0,0,0,0,0,0,,3.3879542350769,,,2.03597259521484,,3.3879542350769,0.128672777633001,2.03597259521484,0.0773252030085395,0.669225513935089,0.0254168444335393,0.41826593875885,0.0158855274879928,0.0209132973104715,0.0007942763885481,3.17882108688354,0.120730007097742,0.0418265946209431,0.0015885527770962,0.0,0.0,0.0,0.0,0.146393075585365,0.0055599345076097,0.167306378483772,0.0063542111083848,0.63056892156601,0.0548320801361746,0.305923819541931,0.0266020712645158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.0,641.0,290.0,48.0,2493.0,7.0,0.0,4.0,81.0,67.0,612.0,338.0
13992,11001008904,District of Columbia,District of Columbia,1,3309,1539,0,0.0,0.0,0,0,0,1,1,1,24.280442804428,46094.0,0,0,0,0,0,0,0,1,,414.678851127625,,,225.703029632568,,414.678851127625,12.5318480244069,225.703029632568,6.820883337339629,102.647771120071,3.10207830523032,31.793558716774,0.96082075300012,4.0877430960536,0.123534091751393,397.419483184814,12.0102593890848,0.0,0.0,0.0,0.0,1.36258107051253,0.04117803174713,11.8090356886387,0.356876267411263,4.0877430960536,0.123534091751393,115.228385210037,7.487224510073889,50.9707434177399,3.31193914345288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.0,740.0,328.0,33.0,3170.0,10.0,1.0,8.0,87.0,61.0,946.0,452.0
13993,11001009000,District of Columbia,District of Columbia,1,2732,1553,0,190.0,6.954612005856515,0,0,0,0,1,0,14.0217391304348,115313.0,0,1,0,1,0,0,0,1,4.80685234069824,2414.84244424105,4.80685234069824,1.11583733558655,665.478618472815,1.11583733558655,2414.84244424105,88.3910118682667,665.478618472815,24.3586609982729,262.32976392284,9.60211434563837,708.140333652496,25.9202171907942,101.887515929528,3.72941127121258,2149.02886241674,78.6613785657666,59.976635992527,2.1953380670763902,0.0,0.0,4.61862418614328,0.169056522186796,99.3308120965958,3.63582767557086,65.9094579825178,2.41249846202481,399.394927918911,25.7176386296788,291.17089676857,18.748930893018,4.80685234069824,0.175946278942103,1.11583733558655,0.0408432406876482,0.51816987991333,0.0189666866732551,1.58758425712585,0.0581106975521909,0.143323570489883,0.0052461043371113,4.63045406341553,0.169489533799983,0.0,0.0,0.0,0.0,0.0330746695399284,0.0012106394414322,0.0,0.0,0.0661493390798569,0.0024212788828644,0.866845905780792,0.0558175084211714,0.656349897384644,0.04226335462876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.0,302.0,805.0,113.0,2431.0,68.0,0.0,6.0,114.0,76.0,610.0,448.0
13994,11001009102,District of Columbia,District of Columbia,1,4127,1662,0,36.0,0.8723043372910103,0,1,0,1,1,1,27.2708376636874,66750.0,0,1,0,1,0,0,0,1,,1145.75977345183,,,347.497670080513,,1145.75977345183,27.7625338854334,347.497670080513,8.42010346693755,285.750753669068,6.92393393915842,138.824095415417,3.36380168198248,39.2111228536814,0.950112014869916,1044.47387346253,25.3083080557918,3.2284837141633,0.0782283429649456,0.0,0.0,5.79910748824477,0.140516294844797,53.0471608415246,1.28536856897322,52.0036275833845,1.26008305266258,157.553817737382,9.47977242703862,92.7968919891864,5.58344717143119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.0,1088.0,516.0,117.0,3820.0,13.0,0.0,11.0,166.0,173.0,816.0,393.0
13995,11001009201,District of Columbia,District of Columbia,1,1976,570,0,803.0,40.63765182186235,0,0,0,0,0,1,23.6136614028645,132273.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.0,218.0,180.0,737.0,1019.0,51.0,1.0,4.0,164.0,185.0,315.0,60.0
13996,11001009203,District of Columbia,District of Columbia,1,2582,1065,0,24.0,0.9295120061967468,0,0,0,0,0,0,17.1189279731993,102477.0,0,1,0,1,0,0,0,0,,558.795714452863,,,169.85699150525,,558.795714452863,21.641971899801,169.85699150525,6.578504705857879,93.3185846209526,3.61419770026927,87.6001267433167,3.39272373134456,52.0402155742049,2.0155002158871,473.244406297803,18.3285982299691,7.50781059265137,0.290775003588357,0.0,0.0,1.84000486135483,0.0712627754204039,24.1632675528526,0.935835304138367,35.3763765394688,1.37011528038221,73.5431251812261,6.905457763495409,49.3751991203753,4.63616893149064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.0,473.0,327.0,280.0,2117.0,40.0,2.0,7.0,136.0,167.0,359.0,298.0
13997,11001009204,District of Columbia,District of Columbia,1,2557,1292,0,0.0,0.0,0,0,0,0,0,1,29.2947558770344,60472.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.0,529.0,414.0,170.0,2062.0,14.0,0.0,25.0,286.0,318.0,799.0,447.0
13998,11001009301,District of Columbia,District of Columbia,1,3143,1162,0,75.0,2.386255170219535,0,0,0,0,0,0,11.6231884057971,101250.0,0,1,0,1,0,0,0,0,,624.60442965012,,,140.432632671553,,624.60442965012,19.872873994595,140.432632671553,4.468107943733781,122.424759628018,3.89515620833657,90.4673095906037,2.87837446995239,111.215306794271,3.53850801127174,456.255476218648,14.5165598542363,14.6741961420048,0.4668850188356599,0.0,0.0,2.50734771206044,0.0797756192192312,39.9521018039668,1.27114545987804,52.1553035234101,1.6594115024947498,45.2491147443943,3.894071836866981,28.4765450464183,2.45064931552653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.0,526.0,473.0,979.0,1915.0,71.0,0.0,14.0,164.0,221.0,174.0,135.0
13999,11001009302,District of Columbia,District of Columbia,1,1189,460,0,6.0,0.5046257359125316,0,0,0,0,0,1,16.8885774351787,90625.0,0,0,0,0,0,0,0,0,,292.871021270752,,,66.2910586595535,,292.871021270752,24.6317091060346,66.2910586595535,5.57536237674967,54.8619813919067,4.61412795558509,29.0464280247688,2.44292918627156,57.9872621297836,4.87697747096582,197.60374546051,16.6193225786804,0.869248569011688,0.073107533138073,0.0,0.0,6.26874184608459,0.527228077887687,30.1420219540596,2.5350733350765,49.9684143066406,4.20255797364513,30.4678258299828,6.62344039782234,15.6348050236702,3.3988706573196104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,231.0,129.0,221.0,835.0,20.0,0.0,11.0,102.0,125.0,152.0,78.0
14000,11001009400,District of Columbia,District of Columbia,1,4163,1651,0,116.0,2.786452077828489,0,0,0,0,1,0,7.171148634563269,127000.0,0,1,0,1,0,0,0,1,,3819.60517015494,,,601.949585387949,,3819.60517015494,91.7512651970921,601.949585387949,14.4595144220021,721.820689528249,17.3389548289274,709.612936207326,17.0457106943869,339.902706665103,8.164850027987109,3187.00432300754,76.55547256804081,31.7591776866466,0.762891609095522,0.0,0.0,20.5502948639914,0.493641481239285,240.388675897382,5.774409702075,241.609695660882,5.80373998704976,202.407241584035,12.2596754442177,104.963249937107,6.35755602284115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,766.0,798.0,370.0,3467.0,42.0,0.0,23.0,261.0,266.0,222.0,114.0
14001,11001009501,District of Columbia,District of Columbia,1,5797,1802,0,2017.0,34.79385889253062,0,1,0,1,1,1,12.695924764890302,49177.0,0,1,0,1,0,0,0,1,,5013.17924834788,,,2546.86973699182,,5013.17924834788,86.4788554139706,2546.86973699182,43.9342718128657,697.585287737427,12.0335568007146,470.290881158784,8.11265967153328,1425.87905382551,24.5968441232622,2808.75231958926,48.4518254198595,77.7254421093967,1.34078734016555,9.58528001769446,0.165348973912273,34.7558397180401,0.599548727238918,656.481286679395,11.3245003739761,772.939205435105,13.3334346288616,597.023201054428,33.1311432327651,496.75712323148,27.5669879706704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.0,698.0,479.0,2128.0,2827.0,108.0,10.0,36.0,688.0,831.0,610.0,517.0
14002,11001009503,District of Columbia,District of Columbia,1,2910,1200,0,176.0,6.048109965635739,0,0,0,0,0,0,6.7316766278704,119808.0,0,1,0,1,0,0,0,0,,1786.75986292213,,,159.795061303652,,1786.75986292213,61.400682574643696,159.795061303652,5.4912392200567695,326.574715485331,11.2224988139289,432.110710203648,14.8491652990944,216.007232761942,7.42292896089147,1468.66123558208,50.4694582674255,24.8124631020473,0.852661962269668,0.0,0.0,1.09196736291051,0.0375246516464093,76.186982139945,2.6181093518881497,66.7253110737074,2.2929660162786103,28.2502253138809,2.3541854428234097,5.14863556118507,0.429052963432089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,477.0,696.0,432.0,2301.0,41.0,0.0,4.0,132.0,113.0,42.0,8.0
14003,11001009504,District of Columbia,District of Columbia,1,3025,1254,0,290.0,9.586776859504132,0,0,0,0,0,0,12.5117591721543,134737.0,0,1,0,1,0,0,0,0,,1129.45400726795,,,204.432283846661,,1129.45400726795,37.3373225543125,204.432283846661,6.75809202798881,137.767956686206,4.55431261772582,369.918382264674,12.2287068517248,114.139540279284,3.7732079431168297,960.336115553975,31.7466484480653,16.5285327325109,0.546397776281353,0.0,0.0,1.44825339317322,0.0478761452288667,37.0015641154023,1.22319220216206,27.3891062849434,0.905425001155154,43.3650341820903,3.45813669713639,19.5810311113019,1.56148573455358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0,422.0,678.0,643.0,2204.0,40.0,0.0,10.0,128.0,120.0,216.0,67.0
14004,11001009505,District of Columbia,District of Columbia,1,2630,1138,0,23.0,0.8745247148288974,0,0,0,0,0,0,8.30199595024588,119266.0,0,0,0,0,0,0,0,0,,300.691499650478,,,14.4101359061897,,300.691499650478,11.4331368688395,14.4101359061897,0.5479139127828779,43.9478678554296,1.6710215914612,93.1025838851929,3.5400222009579,21.9388064444065,0.8341751499774339,253.001941144466,9.61984567089226,6.04669029265642,0.229912178428001,0.0,0.0,0.0,0.0,19.7040610294789,0.7492038414250539,14.5731095224619,0.55411062823049,13.720633642748,1.2056795819638,11.5236927671358,1.01262678094339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0,433.0,640.0,145.0,2274.0,25.0,6.0,3.0,177.0,201.0,224.0,110.0
14005,11001009507,District of Columbia,District of Columbia,1,1489,583,0,0.0,0.0,0,0,0,0,0,1,19.9501246882793,74167.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.0,280.0,360.0,53.0,1304.0,1.0,0.0,11.0,120.0,156.0,134.0,58.0
14006,11001009508,District of Columbia,District of Columbia,1,3290,1578,0,3.0,0.0911854103343465,0,0,0,0,0,0,11.8303571428571,95000.0,0,0,0,0,0,0,0,0,,204.861676922068,,,57.0703275380656,,204.861676922068,6.2267986906403605,57.0703275380656,1.7346604114913602,36.160721845692,1.0991100864952,37.8423104560934,1.15022220231287,30.1955892145634,0.917799064272443,150.288908971474,4.56805194442169,3.14698315039277,0.0956529832946131,0.0,0.0,1.12676297928556,0.0342481148719015,20.1034291073447,0.611046477426891,30.1336176566547,0.915915430293455,65.1427045988385,4.12818153351321,10.9301725233672,0.692659855726693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.0,505.0,775.0,257.0,2821.0,30.0,0.0,11.0,171.0,235.0,441.0,160.0
14007,11001009509,District of Columbia,District of Columbia,1,2940,1258,0,9.0,0.3061224489795918,0,0,0,0,1,0,4.46703635243376,111230.0,0,1,0,1,0,0,0,1,,2639.13873822149,,,310.51436640622,,2639.13873822149,89.7666237490302,310.51436640622,10.5617131430687,480.784721859498,16.3532218319557,578.603030998376,19.6803752040264,151.972424636129,5.16913008966426,2313.75929366611,78.6992957029289,33.0000001161243,1.12244898354164,0.0,0.0,3.32504028454423,0.1130966083178309,137.081979211769,4.66265235414181,152.507061306445,5.18731501042331,208.553489568585,16.5781788210322,61.5910104888972,4.89594677972155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,540.0,648.0,165.0,2592.0,33.0,0.0,5.0,145.0,169.0,212.0,71.0
14008,11001009601,District of Columbia,District of Columbia,1,2445,786,0,38.0,1.5541922290388548,1,1,1,1,1,1,36.2389023405973,34055.0,1,1,1,1,1,0,0,1,1945.7114715334,2444.99997933768,1945.7114715334,1116.54629062675,1403.06293822266,1116.54629062675,2444.99997933768,99.9999991549152,1403.06293822266,57.3849872483706,847.000002130866,34.642126876518,233.000002131099,9.529652438899747,26.9999997582636,1.10429446864064,2359.00001616403,96.4826182480178,4.99999989569187,0.204498973238931,2.99999988079071,0.122699381627432,3.0,0.122699386503067,47.9999992530793,1.96319015350018,35.9999996786355,1.47239262489307,320.255080195609,40.7449211444796,317.593679099344,40.4063204960997,1945.7114715334,79.5792012897097,1116.54629062675,45.6665149540593,729.355290029198,29.8304822097831,146.132975101704,5.9768087976157,23.3999186572037,0.957051887820191,1877.93598404154,76.80719771131051,4.99999989569187,0.204498973238931,2.99999988079071,0.122699381627432,0.0,0.0,36.3756035398692,1.48775474600692,29.7930642132997,1.21853023367279,241.588790846057,30.7364873849946,239.581126687117,30.481059374951304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.0,847.0,233.0,27.0,2359.0,5.0,3.0,3.0,48.0,36.0,361.0,358.0
14009,11001009602,District of Columbia,District of Columbia,1,3280,1445,0,0.0,0.0,0,1,0,1,1,1,38.7854251012146,26699.0,0,1,0,1,0,0,0,1,80.3507709503174,3275.44406938553,80.3507709503174,55.8763732910156,2077.56042730808,55.8763732910156,3275.44406938553,99.8610996763881,2077.56042730808,63.3402569301245,992.130252838135,30.2478735621383,254.668663412333,7.76428851866867,24.0000001043081,0.731707320253297,3161.56835985184,96.38927926377548,2.95858285576105,0.0902006968219833,0.0,0.0,8.99999989941716,0.274390240835889,77.9171654582024,2.37552333714032,39.8757480382919,1.21572402555768,916.639316380024,63.4352468083062,556.14304792881,38.4874081611633,80.3507709503174,2.4497186265340702,55.8763732910156,1.7035479661895,24.2642993927002,0.7397652253872009,5.517169713974,0.1682063937187189,0.0674178078770638,0.0020554209718617,78.7865333557129,2.40202845596686,0.0337089039385319,0.0010277104859308,0.0,0.0,0.0337089039385319,0.0010277104859308,1.42940145730972,0.0435793127228574,0.9192253947258,0.0280251644733475,25.7879962921143,1.7846364215995998,14.0722408294678,0.973857496848981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.0,993.0,255.0,24.0,3166.0,3.0,0.0,9.0,78.0,40.0,1123.0,686.0
14010,11001009603,District of Columbia,District of Columbia,1,3373,1588,0,44.0,1.3044767269493032,0,0,0,0,0,1,15.9553349875931,62583.0,0,0,0,0,0,0,0,0,,119.417106628418,,,49.4315490722656,,119.417106628418,3.5403826453726,49.4315490722656,1.4655069395868798,28.7222080230713,0.8515329980157509,16.5605525970459,0.490973987460596,1.03503453731537,0.0306858742162872,114.630073547363,3.3984605261596004,0.388137936592102,0.01150720238933,0.0,0.0,0.0,0.0,3.36386227607727,0.0997290920864888,2.32882761955261,0.0690432143359802,27.3183822631836,1.72030115007453,16.5830116271973,1.04427025360184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.0,727.0,557.0,25.0,3236.0,7.0,1.0,10.0,94.0,62.0,768.0,480.0
14011,11001009604,District of Columbia,District of Columbia,1,1962,927,0,14.0,0.7135575942915392,0,1,0,1,1,1,9.74667239158437,73681.0,0,1,0,1,0,0,0,1,,1783.1116361618,,,456.767054855824,,1783.1116361618,90.8823463894905,456.767054855824,23.2806857724681,341.232248902321,17.3920616158166,361.418056964874,18.420899947241303,29.504406273365,1.50379236867304,1691.46115112305,86.2110678452114,1.00000002980232,0.0509684011112295,0.0,0.0,3.78960913419724,0.193150312650216,57.3564693331718,2.9233674481739,51.4359368383884,2.62160738218086,217.136256381869,23.4235443777637,187.220590345562,20.1963959380325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0,370.0,390.0,31.0,1865.0,1.0,0.0,4.0,61.0,55.0,266.0,216.0
14012,11001009700,District of Columbia,District of Columbia,1,3177,1179,0,116.0,3.651243311299969,0,0,0,0,0,1,26.441291880470903,60694.0,0,0,0,0,0,0,0,0,,88.6521632466465,,,50.0034874211997,,88.6521632466465,2.79043636281544,50.0034874211997,1.5739215430028202,36.5713899019174,1.15112967900275,5.1578893661499,0.162350940073966,0.0,0.0,85.4284808430821,2.68896697648984,0.0,0.0,0.0,0.0,0.214912064373493,0.0067646227375981,3.00876885652542,0.0947047169192767,0.644736170768738,0.0202938675092458,14.5329135252396,1.2326474576115,9.30704105371842,0.7894012768209009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.0,921.0,350.0,20.0,3098.0,4.0,5.0,6.0,44.0,32.0,441.0,303.0
14013,11001009801,District of Columbia,District of Columbia,1,1575,677,0,6.0,0.3809523809523809,0,0,0,0,0,1,39.0265486725664,32721.0,0,0,0,0,0,0,0,0,,63.6729164123535,,,41.4437446594238,,63.6729164123535,4.042724851578,41.4437446594238,2.63134886726501,17.0000514984131,1.07936834910559,3.40001010894775,0.215873657710969,0.0,0.0,62.4365501403809,3.9642254057384703,0.0,0.0,0.0,0.0,0.0,0.0,1.23636734485626,0.0784995139591278,3.09091830253601,0.196248781113398,16.1620922088623,2.38731051829576,14.059986114502,2.07680740243751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.0,475.0,191.0,16.0,1526.0,5.0,0.0,3.0,25.0,26.0,469.0,408.0
14014,11001009802,District of Columbia,District of Columbia,1,1693,677,0,0.0,0.0,0,0,0,0,0,1,55.4228855721393,23235.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.0,557.0,126.0,11.0,1665.0,0.0,0.0,1.0,16.0,27.0,388.0,388.0
14015,11001009803,District of Columbia,District of Columbia,1,2758,1201,0,35.0,1.269035532994924,0,1,0,1,1,1,34.5815695213286,51500.0,0,1,0,1,0,0,0,1,,2748.7012604475,,,1466.05172610283,,2748.7012604475,99.662844831309,1466.05172610283,53.156335246658,756.508690863848,27.4296117064484,244.473661392927,8.864164662542679,22.9561387002468,0.832347306027803,2674.74515092373,96.9813325208024,3.00000000745058,0.1087744745268519,0.0,0.0,5.00000001490116,0.181290790968135,43.0000002980232,1.55910080848525,30.0000000521541,1.08774474445809,578.181754112244,48.1416947637172,455.330150336027,37.9125853735243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.0,758.0,245.0,23.0,2684.0,3.0,0.0,5.0,43.0,30.0,580.0,460.0
